imdb_title_id,title,year,certificate,genre,runtime,description,IMDb_rating,MetaScore,ratingCount,directors,stars
tt11914270,Luke Kidgell: The Whitest Boy That Ever Lived,2019,,Comedy,53 min,"With over half a million fans online, performing to thousands of fans yearly and numerous sold out comedy tours, Luke Kidgell's long awaited debut comedy special The Whitest Boy That Ever Lived is finally here.",8.1,,9,Connor Fairclough,Luke Kidgel
tt8844076,Sanctuary Dream,2019,,"Adventure, Drama, Family",70 min,"An Autism Simulation Narrative dealing with Domestic Violence, Homelessness, and the Search for a Peace House. Free on Youtube since October 26th, 2019 at the Film Pocket Knife Pictures Youtube Channel.",8.2,,8,Grant Carsten,"Traven Thomas,Kristin Grismore,David Carsten,John Allan"
tt8622174,In the Moment,2019,,Comedy,97 min,"After being accepted into renowned actor Matt Turner's acting class, ingenuous Alexis moves to Atlanta to pursue her dream of being an actor, even though she has no experience. She goes on a fun filled hilarious journey as she deals with culture, ignorant actors, and the big city.",8.0,,8,Miles Triplett,"Candice Bradley,Kathleen Carpenter,Nicole Carpenter,Gary Champion"
tt8281176,The Tiny House Movie,2019,,Comedy,80 min,"Dangerously depressed by the wintery midwest, a Millennial moves into a tiny house in sunny Arizona to restart his life. Friends think he's crazy to downsize away from the life he knows, and he wonders if they're right when finding a place to park his house becomes a nightmare.",8.6,,8,Avai d'Amico,"Avai d'Amico,Andrea Hickey,Brianna Roberts,Sandra Lueders"
tt12459016,Cleeve Concerts - Kim Cypher,2019,,Music,90 min,"Kim Cypher entertains from Tithe Barn in Bishops Cleeve. Saxophonist, singer and songwriter Kim Cypher has carved out a successful few years for herself in the world of jazz. In the last ...                See full summary »",9.6,,8,Kim Cypher,"Chris Cobbson,Kim Cypher,Mike Cypher,Pee Wee Ellis"
tt12312374,Oh no! The Rise of Skywalker was real bad,2019,TV-14,Talk-Show,64 min,Add a Plot,8.9,,8,Jenny Nicholson,Jenny Nicholson
tt10620616,Candy,2019,,Drama,93 min,"Candy is an edgy, coming-of-age drama about a young girl, Candace ""Candy"" Williams, looking for love in all the wrong places. Struggling to come to grips with the recent death and absence ...                See full summary »",8.8,,8,The Isabelle Brothers,"Marcia Adams,Chozy Aiyub,Lucinda Cross,Terryus Crutcher"
tt10399342,Marjoun and the Flying Headscarf,2019,,Drama,84 min,"A teenager in Arkansas searches for identity in the headscarf and a motorcycle in the aftermath of her father's imprisonment. Set in 2006, the film explores the results of Arab and Muslim ...                See full summary »",9.0,,8,Susan Youssef,"Dominic Rains,Clara Khoury,Veracity Butcher,Maram Aljahmi"
tt8803724,The Fearless Two,2019,,"Action, Thriller",107 min,"Cody and Kimberly are building a new life together. Samaad has revived the underground fights and wants Cody back to score a big payday, but a shadowy figure has sinister plans for all of them in this sequel to The Fearless One (2017).",8.7,,7,Jamal Hall,"Alonzo Herran JR,Patricia Alves,Ekow Yankey,Omar Gooding"
tt7919180,"Aliens, Clowns & Geeks",2019,,"Comedy, Sci-Fi",90 min,"Out-of-work actor stumbles upon key to the universe, is drawn into intergalactic war between clowns and aliens.",8.0,,7,Richard Elfman,"Bodhi Elfman,Rebecca Forsythe,Angeline-Rose Troy,Steve Agee"
tt4238540,Forgotten Heroes: The Robert Hartsock Story,2019,,History,70 min,"In Vietnam, over 10,000 American lives were saved by the actions of over 4,000 military working dogs and their handlers. This is the story of US Army SSgt Robert Hartsock, the only handler to have ever received the Medal of Honor.",9.7,,7,Jim Huggins,"Nate Dunn,Rodger Forbes,Dave Haugen,Jim Huggins"
tt3848472,Love or Laughs,2019,,"Action, Comedy, Romance",81 min,Dating gets dangerous when 7 friends decide to let fate choose their paths in Love or Laughs.,8.3,,7,Bo Starks,"Shannon Dee,Jaidyn Triplett,Tsion Mitchell,Aria London"
tt2085928,Spinning Dry,2019,,"Comedy, Drama",90 min,"A film that takes place over one wild day and night of crisscrossing events. Described as if 'Neil Simon had written 'Leaving Las Vegas', the film centers on two offbeat characters, ...                See full summary »",8.0,,7,"James Avallone,Elana Krausz","James Duval,Jesse Garcia,Elana Krausz,Chris Mulkey"
tt11355016,Kathaah at 8,2019,,Drama,90 min,"World's 1st anthology in 8 languages, written, produced and directed by a single film maker. First feature film in 8 Indian languages - Assamese, Bengali, Gujarati, Malayalam, Marathi, Punjabi, Tamil and Telugu.",8.0,,7,Shilpa Krishnan Shukla,"Rachita Arke,Arzu Arnool,Geeta Balagangadharan,Anindita Ghosh"
tt11209892,Killer BBQ,2019,,Horror,82 min,Add a Plot,8.3,,7,Joe Betancourt,"Rick Leo Foster,Steven A. Garrison,Jason Gary Garrison,Jessica Marie Morales"
tt11079750,God Bless You,2019,,Drama,55 min,Add a Plot,8.4,,7,Michael A. Pinckney,"Brittany Angelica Chance,Josiah DonMartin,Guyviaud Joseph,Julito McCullum"
tt10912972,Once in a Lifetime Sessions with Nile Rodgers,2019,,Music,70 min,Add a Plot,8.0,,7,Charlie Lightening,Nile Rodgers
tt10816692,Lohardaga,2019,UA,Drama,120 min,"A twenty year old boy Manu, who dreams of joining the Indian Army, ends up joining Maoists because of a dubious job agent, who manipulates Manu that the government is awarding jobs to the Maoists who surrender.",8.7,,7,Lal Vijay Shahdeo,"Sanjay Mishra,Vijay Raaz,Akhilendra Mishra,Ravi Jhankal"
tt10095498,Get Real,2019,,Drama,45 min,"Set in the 1980s, David is an aloof nerd who meets an unlikely group of friends: a jock, a popular girl, a punk, and a rebel. Through road trips, roller skating and parties, the group bonds, and David's dark past starts to reveal itself.",8.3,,7,Darby Christensen,"Kali Holman,Peter King,Abigail Knoettgen,Reed Madden"
tt8923476,Mysti,2019,,"Adventure, Family, Fantasy",82 min,"When two tween boys Nate and Tyler are pushed together by their parents developing relationship, they struggle to find anything in common as they are forced into a blended family. Nate's ...                See full summary »",8.2,,6,Robert Enriquez,"Aundrea Smith,Jace Csengeri,Wyatt Bernard,Tavis L. Baker"
tt8887904,The Shoplifters,2019,,Comedy,69 min,"A series of tableaux depicting the follies of a group of naïve Marxist would-be radicals who think that they want to be revolutionaries, but in the final analysis, what they really want is to be seen wearing berets.",8.0,,6,Joe Wakeman,"Joe Wakeman,Sannety,Taylor Bruck,Max Goldbaum"
tt7812438,OH-Blivion,2019,,Action,45 min,Ohmar and Vincenzo join forces once again after Raven's unborn child becomes the target of a satanic ritual.,8.5,,6,Jared Campbell,"John Felix,Matt Rogers,Dylan Johnson,Natasha Marrero"
tt6032708,Just a Friend,2019,,"Comedy, Romance",78 min,This is a story of a man and a woman who try to defy the odds and prove to everyone that men and women can be just friends. Sounds simple enough; yet it becomes one of the most complicated journeys of all time for the two friends.,8.2,,6,Annette Galloway,"Drew Sidora,Erica Hubbard,Toccara Jones,Trae Ireland"
tt12150172,Nirmal Anand Ki Puppy,2019,UA,Drama,100 min,Add a Plot,9.0,,6,Sandeep Mohan,"Karanveer,Gillian Pinto,Khushboo Upadhyay,Salmin Sheriff"
tt11086496,The Rolling Stones: Bridges to Buenos Aires,2019,,Music,141 min,"The Rolling Stones perform a live concert at River Plate Stadium in Buenos Aires, Argentina on April 5th, 1998, capping off a five-show residency.",8.2,,6,,"Blondie Chaplin,Bob Dylan,Lisa Fischer,Bernard Fowler"
tt10589120,Hanging with My Sisters,2019,,Music,63 min,"Four female musicians, all seasoned pros, provide no frills performances and unscripted stories from decades in the music business with eclectic Kulak's Woodshed, North Hollywood, CA as the...                See full summary »",9.0,,6,Susan L. Yasinski,"Joanne Lazzaro,Kama Ruby,Kristen Speller,Susan SurfTone"
tt10492484,A Dog's Balls,2019,,Drama,95 min,Add a Plot,9.2,,6,Liam Bilsky,
tt10181968,Dance: The Audition,2019,,Music,52 min,Dance is Art of youth and Auditions are the first challenges. Choreographer Antonio Fini introduces the magical world of dance. The movie presents an array of interviews to the ...                See full summary »,8.3,,6,Jordan River,"Tabata Caldironi,Jennifer Chapko,Katherine Duke,Janet Eilber"
tt9679036,"A Girl, a Boy, a Penny and a Very, Very, Very Long Road",2019,,"Comedy, Drama",75 min,"A whimsical road-trip drama about grief, mental health, lost dreams, and the unanswerable question of who we truly are. This heartfelt quirky drama is an indie film that inspires trust, self-love, and bravery.",9.6,,5,Julia Beney,"Sherman Tsang,Hardi Zala,Jacqueline Godbout,Luanne M. Ashe"
tt9298624,Secret Lover: A Rock n Roll Musical,2019,,Musical,71 min,"The internet has a virus and the bug is rock n roll! In this dystopian hellscape Sally and her band are trying to rip, rock and shake it up but once you're caught in the web things get sticky!",8.6,,5,Hanna Hamilton,"Sally Horowitz,Ann Artist,Em Arrick,Skyler Burkhart"
tt9196234,Prospectors The Forgiven,2019,,Western,94 min,Log-line: The Steady escalation of crime in a growing town right after the civil war has an effect on several locals as to how to deal with the travelers and gold prospectors. synopsis The ...                See full synopsis »,8.0,,5,Paul Bonsignore,"Lacey Alessandra,Bob Allder,Christopher Allison,Katt Balsan"
tt9031362,Twisted Ambitions,2019,,Drama,89 min,"When Lip gets jumped at a party by his estranged girlfriend's new fling, Lip teams up with Beth in a plot to get revenge and get his girl back not knowing she has a plot of her own.",8.0,,5,Raheem Allen,"Ethan Airhart,Mando Allen,Michael Castle,Elizabeth McCoy"
tt9030108,Royal Shakespare Company: As You Like It,2019,,Comedy,176 min,Add a Plot,8.2,,5,Kimberley Sykes,"Sophie Stanton,Lucy Phelps,Antony Byrne,Laura Elsworthy"
tt9024814,Drama Meets Vengeance,2019,,"Comedy, Drama",72 min,"It's been a tough couple of years for Ethan Miller; after college he couldn't get out of his frat boy ways and ends up losing his girlfriend, wrecking his car and going no where in his ""...                See full summary »",9.0,,5,Sally Mueller,"Austin Manley,Nare Israelyan,Ally Teixeira,Rudolph Whitcomb"
tt8373886,Con olor a guanajuato,2019,,"Drama, Family",92 min,A kind-hearted street clown tries to charm his childhood sweetheart.,8.2,,5,Alex Sanchez,"Renato Marin Alcalde,Liz Brambila,Ezequiel Cardenas,Maruza Cinta"
tt5346124,Arifa,2019,,"Comedy, Drama",91 min,"Arifa reaches a crisis in her life when the escalation of her feelings for intriguing but capricious professional 'gamer' Riccardo, coincides with the reappearance of her estranged black-market tobacco peddling father.",8.6,,5,Sadia Saeed,"Shazia Mirza,Byron J. Brochmann,George Camiller,Jon-Scott Clark"
tt13381914,This Is the Stuff,2019,,Comedy,93 min,"This is the Stuff follows a group of friends through their daily lives. The film was written by Oliver Coker, Tom Boxall, and additional ideas by Ryan Dhaliwal.",9.4,,5,Oliver Coker,"Max Bottomley,Tom Boxall,The Civilians,Oliver Coker"
tt12874538,Baby Lamb & Friends: The Movie,2019,,"Action, Adventure, Comedy",122 min,"The Dark Slayer may look threatening, but in actuality, he is a very lousy villain. So, he sets out to prove to everyone in Capitol City that he is a real villain by plotting to destroy the...                See full summary »",8.6,,5,Simon A.,"Simon A.,Jonathan Asiamah,Brendan Barney,Little Blue"
tt11469000,Assassin,2019,,"Action, Comedy, Drama",95 min,"An introverted high-school senior must eliminate an array of eccentric targets in the revered senior tradition of ""Assassin"", while being targeted by the game's conditioned all-star.",8.4,,5,Ethan Stephens,"Landon Brooks,Miciah Auden,Cameron Payne,Nathan Orlando"
tt11262582,Joker: Society,2019,,Comedy,113 min,"In Gotham City, mentally-troubled gaming addict and memester Arthur Fleck is oppressed and mistreated by society. He then embarks on a downward spiral of revolution and racism. This path ...                See full summary »",9.4,,5,Liam Bilsky,
tt10945092,Denard Anatomy of An Antihero,2019,,"Action, Drama",80 min,Add a Plot,9.8,,5,Alan Delabie,"Louis Mandylor,Michel Qissi,Merrick McCartha,Catriona MacColl"
tt10792582,A New Flame,2019,,"Comedy, Drama",79 min,"Efua, suffers from Leukaemia, but is bent of seeing her music career take off much to the disapproval of her father. At the same time, the hacker Kwadwo, is trying to get out of a scamming gang, so he can pursue his dreams of making art.",8.0,,5,Eric Tabi,"Jake Aryee,Richard Asante,Edinam Atatsi,Jasmine Baroudi"
tt10440846,Impromptu,2019,,Drama,71 min,"What do you do when you lose everything that made you, you? Alec O'Brien wakes up in a hospital bed, only to realize that he does not remember the accident that put him into a month-long ...                See full summary »",9.2,,5,Shane Fairbanks,"Nate Jermunson,Faith Erramouspe,Claire Frohlich,Keon Lockie"
tt2948372,Soul,2020,PG,"Animation, Adventure, Comedy",100 min,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",8.1,83        ,246922,"Pete Docter,Kemp Powers","Jamie Foxx,Tina Fey,Graham Norton,Rachel House"
tt8503618,Hamilton,2020,PG-13,"Biography, Drama, History",160 min,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",8.5,90        ,65296,Thomas Kail,"Lin-Manuel Miranda,Phillipa Soo,Leslie Odom Jr.,Renée Elise Goldsberry"
tt10272386,The Father,2020,PG-13,Drama,97 min,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",8.3,88        ,65073,Florian Zeller,"Anthony Hopkins,Olivia Colman,Mark Gatiss,Olivia Williams"
tt5198068,Wolfwalkers,2020,PG,"Animation, Adventure, Family",103 min,A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.,8.1,87        ,22318,"Tomm Moore,Ross Stewart","Honor Kneafsey,Eva Whittaker,Sean Bean,Simon McBurney"
tt13428402,Stand by Me Doraemon 2,2020,Not Rated,"Animation, Comedy, Drama",96 min,One day Nobita Nobi found a old stuffed bear which his grandmother gave it to him. Nobita decided to go back in time to meet his grandmother. Grandma accepts Nobita's belief that he is a ...                See full summary »,8.1,,1779,"Ryuichi Yagi,Takashi Yamazaki","Bakarhythm,Shihoko Hagino,Shin'ichi Hatori,Yumi Kakazu"
tt9179096,Minamata,2020,R,Drama,115 min,War photographer W. Eugene Smith travels back to Japan where he documents the devastating effect of mercury poisoning in coastal communities.,8.1,51        ,1731,Andrew Levitas,"Akiko Iwase,Johnny Depp,Katherine Jenkins,Bill Nighy"
tt12706382,Siren Head,2020,,"Horror, Sci-Fi, Thriller",52 min,"The ancient monster named Siren Head terrorizes Russian land. No one knows who is it and what is it want. Mysteriously disappearances of people, unsolved murders and other things happening in the locations of this monster. Who will next?",9.4,,753,"Sergey A.,Ivan Lachance,Mike Lachance,Alexander Mirokhanov,Eduard Nafigov,Sergey Newnoir,Mikhail Ryabkov,Anton Savosin,Marcin Skruch,Nikolay Yeriomin","Sergey A.,Ramil Albekov,Ivan Lachance,Mike Lachance"
tt11890562,Concrete shark,2020,,"Action, Comedy, Horror",45 min,The director of the concrete plant fell into the concrete mixer. The devil from hell turned him into a concrete shark. Save the world from another monster will locksmiths Michael and Azamat.,8.9,,705,"Sergey A.,Mikhail Ryabkov","Mikhail Ryabkov,Evgeniy Toroschin,Nastasya Sharapova,Sergey A."
tt12934748,Waiting for death,2020,,"Fantasy, Horror, Thriller",50 min,"To the sorcerer, who believes that he has gained immortality, death itself suddenly comes and informs him that he has only a few hours left to live. Expecting a quick death, the sorcerer ...                See full summary »",9.4,,603,"Sergey A.,Ivan Lachance,Mike Lachance","Sergey A.,Mike Lachance,Ivan Lachance,Nikolay Yeriomin"
tt13562536,Interview with the Antichrist,2020,,Thriller,100 min,A live interview with the Antichrist is broadcast to 2 billion people during the final year of the Great Tribulation.,8.8,,415,Timothy A. Chey,"Ego Mikitas,Aaron Groben,Brian J. Ames,Nadia Maximova"
tt9082806,A Father's Legacy,2020,,Drama,90 min,A young man sets out to find the father he never knew.,8.0,,256,Jason Mac,"Tobin Bell,Jason Mac,Rebeca Robles,Michael Aaron Milligan"
tt13299678,Uncle Vanya,2020,,Drama,130 min,"Uncle Vanya is a thoughtful and contemplative story of Russian friends and relatives living on an estate with thousands of trees. Written by one of Russia's greatest playwrights, it deals ...                See full summary »",8.0,,231,"Ross MacGibbon,Ian Rickson","Roger Allam,Richard Armitage,Anna Calder-Marshall,Rosalind Eleazar"
tt13168272,I Flip You Off for Four Hours,2020,Not Rated,Crime,242 min,"Hollywood director, David F. Sandberg, flips you off for four consecutive hours.",8.8,,191,David F. Sandberg,David F. Sandberg
tt11164090,The Moving on Phase,2020,,Comedy,85 min,Piper is a young adult who is forced into a life change after her longtime boyfriend breaks it off and evicts her from their home.,8.9,,182,Don Tjernagel,"Matt Anderson,Clint Boevers,Jillian Brown,Cody Croskrey"
tt12476620,Pretend That You Love Me,2020,,"Drama, Romance",94 min,"Joel attempts to find a romantic connection while in the development of his next film, all the while dealing with his health and other personal issues.",8.2,,174,Joel Haver,"Bryn Bookstaver,Sophia DeLeo,Jack Haver,Joel Haver"
tt12042866,A House Divided... A Mega Maga Movie,2020,,"Comedy, Drama",91 min,A 4th of July dinner party gets out of hand because of politics.,8.4,,171,"Mike Boss,Jessica Boss","C.J. Stussi,Brandon Straka,Fabian Jaime,Mike Boss"
tt12721126,Idiot Prayer,2020,,Music,118 min,"Nick Cave performs solo at the piano, at Alexandra Palace, playing songs from his extensive catalog, and including rare tracks that most fans will be hearing for the first time.",8.5,,169,Nick Cave,Nick Cave
tt11976170,Jeeudo,2020,U,"Drama, Romance",150 min,"""A TALE OF LOVE, MYTH, AND FATE"" ""JEEUDO"" (meaning ""Alive""), it's a tale of Love, Myth, and Fate. At its core, is an innocent story of love, friendship, and sacrifice of the three ...                See full summary »",9.2,,156,Aalmist Subba,"Prashant Baraili,Davina,Pranisha Gahatraj,Pujan Ghishing"
tt10004456,El Camino,2020,,Sci-Fi,123 min,Add a Plot,8.1,,130,"Fernando Campos,Jaime Jasso","Gustavo Sánchez Parra,Yam Acevedo"
tt10104502,Psycho Ape!,2020,,"Comedy, Horror",64 min,A killer gorilla escapes from the Detroit Zoo and goes on a murdering spree.,8.3,,114,Addison Binek,"Kansas Bowling,Bill Weeden,Stephen Albers,Dylan Mars Greenberg"
tt9598834,The Xrossing,2020,,"Crime, Drama, Thriller",108 min,"When a murder remains unsolved, 3 boys suspect and harass a reclusive indigenous man. One boy decides to break the cycle to make amends, however the inertia of past actions bring multiple characters to a crossroad and thrilling climax.",9.1,,93,Steven J. Mihaljevich,"Kelton Pell,Luke J. Morgan,Jacob O'Neill,Jamie Smith"
tt11905470,Screenplay of an Indian Love Story,2020,A,Drama,129 min,"An immensely successful film director is getting ready for his latest release when he gets the shock of his life - his wife wants a divorce. He places a condition before her, that the two ...                See full summary »",8.6,,86,K.L. Prasad,"Pragathi Yadhati,Vikram Shiva,K.L. Prasad"
tt13217694,Babi,2020,,Drama,62 min,Babi (2020) tells the story of a group of secondary school students' lives. It portrays how violence exists in a place where people gain knowledge. A real story that killed two innocent ...                See full summary »,8.5,,85,Namewee,
tt13100448,Stevie Nicks 24 Karat Gold the Concert,2020,,Music,135 min,"Recorded over two nights during her sold-out 24 Karat Gold Tour, follows a set-list of fan favorites and rare gems from Stevie's multi-platinum selling catalog.",9.1,,66,Joe Thomas,Stevie Nicks
tt7549006,Hope for the Holidays,2020,TV-14,"Drama, Family",91 min,"One man's love for his dying mother leads him to commit the biggest mistake of his life. Now, with the help of his newfound faith and a Christmas miracle, he seeks redemption on Christmas Day.",8.5,,61,Ricky Borba,"Doug Hutchison,Todd Bridges,Sally Kirkland,Robert LaSardo"
tt13293184,Christmas Staycation,2020,,Comedy,77 min,"When a family can't be together on Christmas, they bring their dysfunctional family Christmas online.",9.3,,61,Jordan Imiola,"Annie Abrams,Jon Harrison Taylor,Bill Kates,Jake McKenzie"
tt11540082,Canceling,2020,Not Rated,Comedy,100 min,"Natalie Wynn addresses the issue of the ""cancel culture"" and her own personal experiences, associated with it.",8.5,,61,Natalie Wynn,"Buck Angel,James Charles,Tati Westbrook,Blaire White"
tt13391734,Our Popcorn Movie Dystopia - Some More News: The Movie,2020,,Comedy,136 min,A man driven to the brink of madness by the current political climate in America get help from the future and the past version of himself to explore alternative timelines and 80s movies.,8.4,,60,Will Gordh,"David Cross,Macaulay Culkin,Cody Johnston,Katy Stoll"
tt7936028,Life Without Hope,2020,,Action,89 min,"All her life, Hope has dreamed of becoming a lawyer and one day helping her people out of ghetto oppression. By some uncanny fate, Hope meetsthe handsome thug, Life, in the midst of his ...                See full summary »",8.3,,54,Leo Sullivan,"Andra Fuller,Michael Finn,Jennifer Ansari,Qualen Bradley"
tt8666022,Electric Jesus,2020,,Music,107 min,Alabama preacher's daughter runs off with a touring Christian hair metal band during the summer of 1986.,8.5,,53,Chris White,"Judd Nelson,Brian Baumgartner,Rhoda Griffis,Claire Bronson"
tt5963316,Jay Sebring....Cutting to the Truth,2020,Not Rated,Biography,91 min,"Follows the life of artist, designer, and entrepreneur Jay Sebring, who was murdered alongside Sharon Tate by followers of Charles Manson.",8.3,76        ,49,Anthony DiMaria,"Steve Allen,Paul Anka,Michael Baden,Max Baer Jr."
tt13385234,All-In Madonna,2020,,Drama,88 min,"When a seventeen-year-old girl learns dark secrets about her father's past, she must reconcile the father she thought she knew and the man he may actually be.",9.1,,48,Arnold Lim,"Melanie Rose Wilson,Adam Lolacher,Celine Stubel,James Drew Dean"
tt12821214,Seven Thousand Souls,2020,,History,59 min,SEVEN THOUSAND SOULS is a documentary - a feature film about the suffering of Serbian and Russian soldiers and interned civilians in Austro-Hungarian camps on the territory of today's Czech...                See full synopsis »,9.5,,47,Sanjin Miric,"Jelena Ciric,Srdjan Jablanovic,Jugoslav Josipovic,Milorad Lukovic"
tt6988296,Runt,2020,,"Drama, Thriller",95 min,"Neglected and unsupervised, a group of high school seniors are pulled into a downward cycle of violence.",8.3,,46,William Coakley,"Cameron Boyce,Brianna Hildebrand,Jason Patric,Charlie Gillespie"
tt13634096,The Bacon Hair,2020,TV-14,"Animation, Action, Crime",76 min,"The story by a life of a poor bacon hair named Zayden, as he and other bacons suffer from surrounding by towering walls and patrolled by mysterious curfew bots. This story explores him as he uncovers the secrets of his city.",8.2,,45,ObliviousHD,"Leah Ashley,Tom Aglio,Gen Sherard,Graham Rowat"
tt8768868,Out of Bounds,2020,,"Crime, Drama, Sport",82 min,"Travis Elliot, a star high school basketball player from Memphis, Tennessee must save his older brother, but is torn between playing the sport that he loves or living a life of crime.",8.3,,43,SD Green,"Deyonte Tatted Hunter,Tenichi Garner,Shalonda SJ Johnson,Richard Siegelman"
tt10214754,Luca,2020,,"Crime, Drama, Thriller",104 min,"He wanted to become Someone, and he became somebody else.",8.3,,43,Horatiu Malaele,"István Téglás,Andi Vasluianu,Madalina Craiu,Rodica Mandache"
tt10122486,I Need You Dead!,2020,Not Rated,"Comedy, Horror",107 min,"After a moment of total teenage angst, a young punk finds himself at odds with a psychedelic monster of his own creation.",8.0,,43,Rocko Zevenbergen,"Lloyd Kaufman,Evelyn Gail,Jason Reynolds,Hunter O'Harrow"
tt13406144,The Bible: A Brickfilm - Part One,2020,TV-PG,Family,112 min,THE BIBLE: A BRICKFILM is the first film in a groundbreaking trilogy that tells the entire story of the Bible - Genesis to Revelation - thorough the eyes of LEGO characters.,8.9,,42,Josh Carroll,"Scott Panfill,Tim Plewman,Laith Wallschledger,Laith Wallschleger"
tt13944292,Lilly's Light: The Movie,2020,,"Family, Fantasy, Musical",78 min,"When two curious members of Lilly's crew discover ""The Big Book of Little Adventures"" in the lighthouse basement, the adventure begins.",8.1,,41,"Daniel Carrey,Andrew Ceglio","Maxwell Gross,Jordyn Curet,Sherry Hursey,Chandler Patton"
tt4294988,Nectar,2020,,Drama,90 min,"A British musician falls in love with a Venezuelan trafficker in New York City. When they decide to flee from the cartel, the two immigrants are threatened with their lives and choose to fight for love against chaos.",9.3,,40,Josh Kidd,"Josh Kidd,Maria Mercedes Galuppo,Freddie Connor,Astante James"
tt6770142,Follow the Dead,2020,,"Comedy, Drama, Horror",96 min,"As viral videos seem to evidence the fall of Dublin at the hands of the undead, four Millennials in rural Ireland can't discern fake news from real. Has a dependent lifestyle left them too naive to weather their fate?",8.7,,39,Adam William Cahill,"Luke Corcoran,Tadhg Devery,Marybeth Herron,Luke Collins"
tt13327144,The Forgotten Carols,2020,,Musical,130 min,"Uncle John recounts the story of Christ's birth to Connie Lou through story and song. See Connie Lou discover what the world has forgotten about Christmas, ultimately opening her heart to the joy of this special season.",8.0,,39,Christy Summerhays,"Roger Dunbar,Gili Getz,Dave Martin,Jeff McLean"
tt8764942,Counter Column,2020,PG-13,Drama,98 min,"An inner-city drug dealer joins the Army, only to clash with a hard-headed Christian determined to share his faith.",8.8,,37,Gilbert Sorola,"Chris Gonzales,Nathan-Andrew Hight,Michael Kaiser,June Adamson"
tt7401840,Faraway Eyes,2020,,"Comedy, Fantasy, Romance",118 min,A dark fantasy-comedy about the meaning of love in the afterlife.,8.6,,37,Harry Greenberger,"Nora Arnezeder,Christina Ricci,Jackie Cruz,Jeannie Berlin"
tt11841830,Black Rose,2020,,Thriller,120 min,A mystery of a murder that never happened.,8.6,,37,Hemant N Mishra,"Samiksha Bhatnagar,Rahul Chawla,Abhilash Dada,Amit Gupta"
tt10612478,Faking A Murderer,2020,,Crime,85 min,"In search of their next hit series, two filmmakers embark on an investigation to find a man they believe to be a serial killer. Are they in over their heads? Yes.",8.0,,36,Stuart Stone,"Adam Rodness,Stuart Stone,Josh Cruddas,Bill MacDonald"
tt10560062,Marcus,2020,,Drama,110 min,"Marcus has a checkered past, but unexpected news brings an opportunity for him to right old wrongs and make amends. Marcus will have to face the consequences and overcome the greatest obstacle of all in order to find happiness: Himself.",9.0,,36,J.R. Poli,"Owen Miller,Katana Malone,Paul Wight,Todd Bruno"
tt4301502,Jim Shoe,2020,,"Comedy, Drama",120 min,"Pro bono work on steroids involving race relations, intrigue and privilege as four White shoe associates compete to become partner in a top tier Chicago law firm.",8.1,,34,Pete Sutton,"Patrick Agada,Daryl Anisfeld,Denzell Armon,Jason Barney"
tt9503722,About a Teacher,2020,,Drama,112 min,"An inspiring drama about the personal journey of a new inner-city public high school teacher who enters the profession oblivious to the actual demands of teaching in the inner-city, and unaware of his own shortcomings and biases.",8.6,,33,Hanan Harchol,"Dov Tiefenbach,Tibor Feldman,Kate Eastman,Aurora Leonard"
tt8451954,Second Samuel,2020,,Drama,99 min,"A nostalgic look at the pen pal correspondence between Harry S Truman and Bernard Flat (B-Flat), an autistic young man from the South Georgia town of Second Samuel - the story truly begins ...                See full summary »",9.2,,33,J Wayne Patterson Jr,"E. Roger Mitchell,Bethany Anne Lind,Stan Houston,Clifton Truman Daniel"
tt10314344,The Subject,2020,,Drama,119 min,"The Subject follows a successful white documentary filmmaker as he deals with the fallout from his last film, which caught the murder of a Black teen on tape. While he shoots a new doc ...                See full summary »",8.4,,32,Lanie Zipoy,"Nick Abeel,Richarda Abrams,Anabelle Acosta,Boadil Alequin"
tt7563696,Wheels,2020,Not Rated,Drama,80 min,"Dreaming of a better future, a young DJ confronts his family struggles in the streets of Brooklyn.",8.8,,31,Paul Starkman,"Arnstar,Shyrley Rodriguez,Joshua Boone,Kareem Savinon"
tt7392014,Falling for Figaro,2020,,"Comedy, Romance",104 min,A brilliant young fund manager leaves her unfulfilling job and long-term boyfriend to chase her lifelong dream of becoming an opera singer in the Scottish Highlands.,8.5,,31,Ben Lewin,"Shazad Latif,Joanna Lumley,Danielle Macdonald,Gary Lewis"
tt6434210,The Works and Days (of Tayoko Shiojiri in the Shiotani Basin),2020,,Drama,480 min,"A geographic description of fourteen months of the work and non-work of Tayoko in the mountains of Kyoto Prefecture, Japan. A georgic in five books.",8.2,,31,"Anders Edström,C.W. Winter","Tayoko Shiojiri,Hiroharu Shikata,Ryô Kase,Mai Edström"
